,Id,Model_Name,Model_Year,Brand_Name,Delaer_Name,Certified,Certified_Group,Deal,Mileage,Rating,Rating_Group,Review,Price,Price_Group
710,710,2022 Genesis G70 3.3T,2022,Genesis,Southeast Auto Direct,Used,Used,Great Deal,39659,0.0,Bad,5.0,36789,Low Price
711,711,2021 BMW X1 sDrive28i,2021,BMW,Southeast Auto Direct,Used,Used,Good Deal,47367,0.0,Bad,5.0,27989,Low Price
712,712,2019 Hyundai IONIQ EV Electric,2019,Hyundai,Roper Honda,Used,Used,Good Deal,21498,4.2,Four Star,224.0,19664,Low Price
713,713,2023 Chevrolet Equinox FWD RS,2023,Chevrolet,MZ Chevrolet,New,New,Other Deal,0,0.0,Bad,390.0,30545,Low Price
714,714,2014 Nissan Maxima SV,2014,Nissan,Homer Skelton Ford,Used,Used,Good Deal,55698,4.6,Four Star,727.0,18457,Low Price
715,715,2020 Chevrolet Silverado 1500 LT,2020,Chevrolet,Landers Chevrolet Cadillac of Joplin,Used,Used,Good Deal,107311,4.6,Four Star,1184.0,27997,Low Price
716,716,2015 Honda CR-V EX-L,2015,Honda,Landers Chevrolet Cadillac of Joplin,Used,Used,Great Deal,142822,4.6,Four Star,1184.0,14607,Low Price
717,717,2002 Mazda MX-5 Miata SE,2002,Mazda,Covington Car Company,Used,Used,Fair Deal,49783,4.2,Four Star,5.0,13950,Low Price
718,718,2022 Jeep Grand Wagoneer Series II,2022,Jeep,Jimmy Gray Chevrolet,Used,Used,Great Deal,51287,4.4,Four Star,82.0,67000,Medium Price
719,719,2018 Chrysler Pacifica Touring-L,2018,Chrysler,Good Choice Motors,Used,Used,Good Deal,99640,0.0,Bad,0.0,18999,Low Price
720,720,2022 Porsche Macan S,2022,Porsche,Century Automotive,Porsche Certified,Brand_New,Great Deal,11629,2.1,Two Star,18.0,69998,Medium Price
721,721,2009 Chevrolet Silverado 1500 LT Crew Cab,2009,Chevrolet,Randy Marion Chevrolet Buick GMC of West Jefferson,Used,Used,Fair Deal,146547,0.0,Bad,1.0,13889,Low Price
722,722,2017 Chevrolet Bolt EV LT,2017,Chevrolet,Jon Murdock Chevrolet,Used,Used,Great Deal,27468,3.1,Three Star,105.0,18979,Low Price
723,723,2021 BMW 330 i,2021,BMW,Principle Toyota of Hernando,Used,Used,Good Deal,45327,4.6,Four Star,48.0,29999,Low Price
724,724,2016 Toyota 4Runner SR5,2016,Toyota,Greenway Hyundai Decatur,Used,Used,Good Deal,126991,3.6,Three Star,236.0,28119,Low Price
725,725,2022 Chevrolet Silverado 1500 ZR2,2022,Chevrolet,Bob Johnson 390 Chevrolet,Chevrolet Certified,Brand_New,Great Deal,6686,0.0,Bad,54.0,64806,Medium Price
726,726,2023 Toyota Camry XSE,2023,Toyota,Bob Johnson Certified Collection,Used,Used,Great Deal,12543,0.0,Bad,18.0,31500,Low Price
727,727,2011 Ford Shelby GT500 Base,2011,Ford,White Horse Automotive,Used,Used,Great Deal,4100,3.4,Three Star,38.0,52995,Medium Price
728,728,2019 Nissan Maxima 3.5 Platinum,2019,Nissan,Blaise Alexander Hyundai,Used,Used,Great Deal,25944,0.0,Bad,635.0,28672,Low Price
729,729,2019 Ford Ranger XLT,2019,Ford,Bob Johnson of Avon,Used,Used,Great Deal,56893,3.3,Three Star,655.0,28948,Low Price
730,730,2019 Mercedes-Benz AMG E 53 Base 4MATIC,2019,Mercedes-Benz,Mercedes-Benz of State College,Mercedes-Benz Certified,Brand_New,Great Deal,23163,0.0,Bad,2.0,57495,Medium Price
731,731,2017 Audi Q5 2.0T Premium Plus,2017,Audi,Lion Country Kia,Used,Used,Good Deal,66159,0.0,Bad,111.0,19991,Low Price
732,732,2019 Kia Niro LX,2019,Kia,Stuckey Mitsubishi,Used,Used,Great Deal,52730,3.4,Three Star,33.0,17497,Low Price
733,733,2020 Lincoln Corsair Standard,2020,Lincoln,Stuckey Mitsubishi,Used,Used,Good Deal,43821,3.4,Three Star,33.0,24997,Low Price
734,734,2024 BMW X7 xDrive40i,2024,BMW,BMW of Gwinnett Place,New,New,Other Deal,0,0.0,Bad,390.0,99795,Medium Price
735,735,2021 BMW X5 xDrive40i,2021,BMW,BMW of Rochester,Used,Used,Good Deal,48548,4.6,Four Star,328.0,45823,Low Price
736,736,2022 Ford Expedition Limited,2022,Ford,Stuckey Ford Bellefonte,Used,Used,Good Deal,24920,0.0,Bad,5.0,58997,Medium Price
737,737,2020 Lexus LS 500 Base,2020,Lexus,Fred Anderson Toyota of Asheville,Used,Used,Good Deal,50491,3.8,Three Star,403.0,48284,Low Price
738,738,2020 Lexus UX 200 Base,2020,Lexus,Bob Johnson Auto Group,Used,Used,Great Deal,14513,3.9,Three Star,695.0,28995,Low Price
739,739,2018 Kia Sorento LX,2018,Kia,Bob Johnson Auto Group,Used,Used,Great Deal,49777,3.9,Three Star,695.0,18395,Low Price
740,740,2022 Toyota Avalon XLE,2022,Toyota,Bob Johnson Auto Group,Used,Used,Great Deal,8285,3.9,Three Star,695.0,31995,Low Price
741,741,2021 Acura TLX A-Spec,2021,Acura,Acura of Rochester,Acura Certified,Brand_New,Great Deal,32886,4.9,Four Star,229.0,35288,Low Price
742,742,2019 Lexus RX 350 ,2019,Lexus,Acura of Rochester,Used,Used,Good Deal,39262,4.9,Four Star,229.0,34625,Low Price
743,743,2020 BMW M340 i xDrive,2020,BMW,Acura of Rochester,Used,Used,Good Deal,43283,4.9,Four Star,229.0,43989,Low Price
744,744,2010 Lexus LS 460 Base,2010,Lexus,Bob Johnson Mazda,Used,Used,Great Deal,69412,0.0,Bad,18.0,17961,Low Price
745,745,2014 Dodge Grand Caravan AVP/SE,2014,Dodge,Bob Johnson Mazda,Used,Used,Fair Deal,87455,0.0,Bad,18.0,13689,Low Price
746,746,2022 Jeep Grand Cherokee 4xe Trailhawk,2022,Jeep,Bob Johnson Mazda,Used,Used,Great Deal,5637,0.0,Bad,18.0,51959,Medium Price
747,747,2020 GMC Sierra 1500 SLE,2020,GMC,Bob Johnson Chevrolet,Used,Used,Great Deal,24444,4.0,Four Star,3416.0,34578,Low Price
748,748,2023 Kia Niro EV Wave,2023,Kia,Paramount Kia of Asheville,Kia Certified,Brand_New,Great Deal,4703,4.9,Four Star,3758.0,38000,Low Price
749,749,2021 Cadillac CT5 Premium Luxury AWD,2021,Cadillac,Cortese Ford Lincoln,Used,Used,Fair Deal,29394,4.5,Four Star,2248.0,38990,Low Price
750,750,2020 Jeep Grand Cherokee Overland,2020,Jeep,Cortese Chrysler Jeep Dodge Ram Mitsubishi,Used,Used,Fair Deal,17204,4.7,Four Star,1790.0,37495,Low Price
751,751,2020 RAM 1500 Big Horn,2020,RAM,"Nye Automotive Group - Delivery from Oneida, NY (for Rochester, NY)",Used,Used,Good Deal,36000,0.0,Bad,390.0,38893,Low Price
752,752,2021 Ford Bronco Badlands,2021,Ford,"Nye Automotive Group - Delivery from Oneida, NY (for Rochester, NY)",Used,Used,Great Deal,22825,0.0,Bad,390.0,43312,Low Price
753,753,2014 Toyota Tundra SR5,2014,Toyota,Quality Toyota,Used,Used,Good Deal,155879,4.5,Four Star,103.0,24999,Low Price
754,754,2022 GMC Yukon AT4,2022,GMC,McLarty Daniel Chrysler Dodge Jeep RAM of Bentonville,Used,Used,Great Deal,12579,4.8,Four Star,1956.0,74167,Medium Price
755,755,2024 Mazda CX-50 2.5 S Select Package,2024,Mazda,Nelson Mazda Cool Springs,New,New,Other Deal,0,0.0,Bad,390.0,31927,Low Price
756,756,2019 Toyota Highlander XLE,2019,Toyota,McLarty Daniel Chrysler Dodge Jeep RAM of Bentonville,Used,Used,Good Deal,92071,4.8,Four Star,1956.0,27336,Low Price
757,757,2021 Jeep Wrangler Sport,2021,Jeep,McLarty Daniel Chrysler Dodge Jeep RAM of Bentonville,Used,Used,Fair Deal,20450,4.8,Four Star,1956.0,34616,Low Price
758,758,2015 BMW X3 xDrive28i,2015,BMW,McLarty Daniel Nissan,Used,Used,Good Deal,119387,4.8,Four Star,2513.0,14749,Low Price
759,759,2018 Cadillac XTS Luxury,2018,Cadillac,Valley Cadillac,Used,Used,Good Deal,61753,3.7,Three Star,318.0,22998,Low Price
760,760,2020 Lincoln Navigator Black Label,2020,Lincoln,Valley Cadillac,Used,Used,Good Deal,58955,3.7,Three Star,318.0,62151,Medium Price
761,761,2022 Lexus ES 350 F Sport,2022,Lexus,Crain Kia of Bentonville,Used,Used,Good Deal,9834,3.7,Three Star,78.0,47700,Low Price
762,762,2022 Kia Carnival SX Prestige,2022,Kia,Crain Kia of Bentonville,Kia Certified,Brand_New,Good Deal,40877,3.7,Three Star,78.0,46500,Low Price
763,763,2021 Toyota RAV4 Hybrid XSE,2021,Toyota,Landers Toyota of Northwest Arkansas,Toyota Certified,Brand_New,Good Deal,47951,4.6,Four Star,7707.0,34000,Low Price
764,764,2020 Ford Ranger Lariat,2020,Ford,Landers Toyota of Northwest Arkansas,Used,Used,Great Deal,37938,4.6,Four Star,7707.0,34300,Low Price
765,765,2015 Ford F-150 XLT,2015,Ford,Steven Toyota,Used,Used,Good Deal,83887,4.8,Four Star,2298.0,26435,Low Price
766,766,2013 GMC Sierra 1500 SLE,2013,GMC,D.E.L Motors,Used,Used,Great Deal,103284,0.0,Bad,1.0,19495,Low Price
767,767,2017 Subaru Crosstrek 2.0i Premium,2017,Subaru,D.E.L Motors,Used,Used,Good Deal,78956,0.0,Bad,1.0,19495,Low Price
768,768,2016 Honda Pilot EX-L,2016,Honda,Ide Honda,Used,Used,Good Deal,69183,4.8,Four Star,1877.0,24290,Low Price
769,769,2019 Honda Civic Si Base,2019,Honda,Ide Honda,Honda Certified,Brand_New,Fair Deal,28942,4.8,Four Star,1877.0,30390,Low Price
770,770,2019 Chevrolet Tahoe Premier,2019,Chevrolet,Hoselton AutoMall,Used,Used,Good Deal,70896,4.6,Four Star,481.0,39989,Low Price
771,771,2004 BMW M3 ,2004,BMW,North Coast Auto,Used,Used,Good Deal,57000,4.9,Four Star,115.0,24995,Low Price
772,772,2022 Ford Expedition Max XLT,2022,Ford,North Country Ford Chrysler Dodge Jeep Ram,Used,Used,Fair Deal,9181,3.3,Three Star,19.0,58219,Medium Price
773,773,2023 Toyota Tundra Hybrid 1794 Edition,2023,Toyota,Classic Toyota of Wilkesboro,Used,Used,Great Deal,2380,4.6,Four Star,131.0,59212,Medium Price
774,774,2009 Toyota Corolla LE,2009,Toyota,Classic Toyota of Wilkesboro,Used,Used,Great Deal,174581,4.6,Four Star,131.0,7232,Low Price
775,775,2022 Ford Bronco Badlands,2022,Ford,McLarty Daniel Chevrolet,Used,Used,Great Deal,972,4.4,Four Star,261.0,51200,Medium Price
776,776,2023 Chevrolet Trailblazer ACTIV,2023,Chevrolet,DeYarman Chevrolet,New,New,Other Deal,0,0.0,Bad,390.0,30705,Low Price
777,777,2022 Chevrolet Tahoe Z71,2022,Chevrolet,McLarty Daniel Chevrolet,Chevrolet Certified,Brand_New,Great Deal,14546,4.4,Four Star,261.0,71200,Medium Price
778,778,2022 Ford Expedition XLT,2022,Ford,McLarty Daniel Chevrolet,Used,Used,Good Deal,21810,4.4,Four Star,261.0,56600,Medium Price
779,779,2005 Dodge Ram 1500 SRT-10,2005,Dodge,Malloy Chevrolet,Used,Used,Fair Deal,135342,2.6,Two Star,17.0,21881,Low Price
780,780,2011 Chevrolet Camaro 2SS,2011,Chevrolet,Malloy Chevrolet,Used,Used,Good Deal,33226,2.6,Two Star,17.0,23916,Low Price
781,781,2023 Genesis G80 3.5T,2023,Genesis,CMA's Honda of Winchester,Used,Used,Good Deal,10312,4.1,Four Star,233.0,59900,Medium Price
782,782,2021 GMC Acadia Denali,2021,GMC,Chevrolet of Fayetteville,GMC Certified,Brand_New,Good Deal,31071,4.8,Four Star,437.0,38975,Low Price
783,783,2012 RAM 2500 ST,2012,RAM,Eckenrod Ford,Used,Used,Good Deal,163650,4.2,Four Star,322.0,25830,Low Price
784,784,2015 GMC Sierra 1500 SLE,2015,GMC,Eckenrod Ford,Used,Used,Great Deal,115058,4.2,Four Star,322.0,22213,Low Price
785,785,2022 Lincoln Navigator Reserve,2022,Lincoln,Eckenrod Ford,Used,Used,Great Deal,2977,4.2,Four Star,322.0,98195,Medium Price
786,786,2020 Toyota 4Runner SR5,2020,Toyota,Maguire Ford of Canandaigua,Used,Used,Good Deal,27468,4.7,Four Star,187.0,38499,Low Price
787,787,2020 Audi Q8 55 Premium Plus,2020,Audi,Maguire Ford of Canandaigua,Used,Used,Good Deal,42397,4.7,Four Star,187.0,49999,Low Price
788,788,2022 Chevrolet Tahoe Premier,2022,Chevrolet,Maguire Ford of Canandaigua,Used,Used,Good Deal,21104,4.7,Four Star,187.0,66161,Medium Price
789,789,2020 Toyota Tacoma SR5,2020,Toyota,Maguire Ford of Canandaigua,Used,Used,Great Deal,23684,4.7,Four Star,187.0,32999,Low Price
790,790,2021 RAM 1500 Big Horn,2021,RAM,Maguire Ford of Canandaigua,Used,Used,Great Deal,25597,4.7,Four Star,187.0,32999,Low Price
791,791,2020 Ford F-150 XL,2020,Ford,Maguire Ford of Canandaigua,Used,Used,Great Deal,33019,4.7,Four Star,187.0,29494,Low Price
792,792,2019 Nissan Sentra SV,2019,Nissan,Nissan of Hendersonville,Nissan Certified,Brand_New,Great Deal,70021,2.8,Two Star,57.0,13539,Low Price
793,793,2016 Jeep Wrangler Sport,2016,Jeep,Shively Motors of Chambersburg,Jeep Certified,Brand_New,Great Deal,70240,4.7,Four Star,218.0,22995,Low Price
794,794,2021 Jeep Grand Cherokee L Laredo,2021,Jeep,Marlow Motor Company,Used,Used,Good Deal,8712,4.8,Four Star,226.0,38454,Low Price
795,795,2012 Chevrolet Tahoe LTZ,2012,Chevrolet,Quality CJDR of Independence,Used,Used,Good Deal,137642,0.0,Bad,28.0,18598,Low Price
796,796,2015 Toyota Tundra SR5,2015,Toyota,Holland Brothers Motors,Used,Used,Good Deal,122211,0.0,Bad,3.0,26900,Low Price
797,797,1984 Chevrolet Camaro Z28,1984,Chevrolet,Spitzer CJDR St. Marys,Used,Used,Great Deal,15770,0.0,Bad,390.0,16990,Low Price
798,798,2014 Toyota Tundra Limited,2014,Toyota,Holland Brothers Motors,Used,Used,Great Deal,151211,0.0,Bad,3.0,19900,Low Price
799,799,2010 Volvo XC60 3.2,2010,Volvo,Penway Automotive,Used,Used,Good Deal,137954,0.0,Bad,0.0,7495,Low Price
800,800,2020 Toyota 4Runner SR5,2020,Toyota,Kyner's Auto Sales Inc.,Used,Used,Fair Deal,47146,4.6,Four Star,581.0,38339,Low Price
801,801,2013 Ford Expedition Limited,2013,Ford,Kyner's Auto Sales Inc.,Used,Used,Fair Deal,155579,4.6,Four Star,581.0,14995,Low Price
802,802,2013 Honda Ridgeline Sport,2013,Honda,Kyner's Auto Sales Inc.,Used,Used,Fair Deal,110504,4.6,Four Star,581.0,19816,Low Price
803,803,2021 Chevrolet Tahoe RST,2021,Chevrolet,Shottenkirk Nissan Rome,Used,Used,Good Deal,32035,4.6,Four Star,33.0,61995,Medium Price
804,804,2017 Lexus GX 460 Luxury,2017,Lexus,Phil Wright Autoplex,Used,Used,Good Deal,36296,4.7,Four Star,1533.0,38995,Low Price
805,805,2021 Dodge Challenger R/T Scat Pack,2021,Dodge,Fitzgerald Chrysler Dodge Jeep RAM Hagerstown,Used,Used,Fair Deal,2678,0.0,Bad,6.0,52469,Medium Price
806,806,2022 Chevrolet Tahoe High Country,2022,Chevrolet,Blaise Alexander Chevrolet Buick GMC Truck of Mansfield,Used,Used,Fair Deal,14137,0.0,Bad,18.0,75988,Medium Price
807,807,2018 Mazda CX-5 Grand Touring,2018,Mazda,Blaise Alexander Ford of Mansfield,Used,Used,Great Deal,91716,4.6,Four Star,42.0,19488,Low Price
808,808,2021 Ford Mustang GT Premium,2021,Ford,Blaise Alexander Ford of Mansfield,Used,Used,Great Deal,21529,4.6,Four Star,42.0,42988,Low Price
809,809,2019 Acura RDX Base,2019,Acura,Paramount Volvo VW Porsche,Used,Used,Good Deal,45460,4.9,Four Star,1826.0,28986,Low Price
810,810,2019 Porsche 718 Boxster Base,2019,Porsche,Paramount Volvo VW Porsche,Used,Used,Fair Deal,14578,4.9,Four Star,1826.0,65517,Medium Price
811,811,2017 Toyota Tundra ,2017,Toyota,Paramount Volvo VW Porsche,Used,Used,Fair Deal,92381,4.9,Four Star,1826.0,32867,Low Price
812,812,2019 Subaru Outback 2.5i Limited,2019,Subaru,McLarty Nissan of North Little Rock,Used,Used,Great Deal,62205,4.8,Four Star,948.0,23408,Low Price
813,813,2015 Ford Focus SE,2015,Ford,Steve White Motors,Used,Used,Great Deal,59637,2.5,Two Star,244.0,9999,Low Price
814,814,2021 Kia Telluride LX,2021,Kia,Malloy Ford Charlottesville,Used,Used,Great Deal,65281,3.5,Three Star,1285.0,28988,Low Price
815,815,2022 Ford Mustang GT Premium,2022,Ford,Malloy Ford Charlottesville,Ford Certified,Brand_New,Good Deal,7242,3.5,Three Star,1285.0,42294,Low Price
816,816,2017 Toyota Tacoma TRD Sport,2017,Toyota,Shottenkirk Hyundai,Used,Used,Great Deal,49952,4.5,Four Star,367.0,33634,Low Price
817,817,2022 GMC Yukon SLT,2022,GMC,Shottenkirk Hyundai,Used,Used,Good Deal,11569,4.5,Four Star,367.0,70691,Medium Price
818,818,2023 Nissan Frontier SV,2023,Nissan,Nissan of Silsbee,New,New,Other Deal,0,0.0,Bad,390.0,46524,Low Price
819,819,2023 Hyundai Palisade Calligraphy,2023,Hyundai,Shottenkirk Hyundai,Used,Used,Good Deal,9708,4.5,Four Star,367.0,48255,Low Price
820,820,2017 Toyota Tacoma Limited,2017,Toyota,Shottenkirk Hyundai,Used,Used,Good Deal,18268,4.5,Four Star,367.0,37877,Low Price
821,821,2021 Ford Expedition Max Limited,2021,Ford,Shottenkirk Hyundai,Used,Used,Good Deal,59628,4.5,Four Star,367.0,42750,Low Price
822,822,2019 Mazda CX-5 Sport,2019,Mazda,Flow Toyota of Charlottesville,Used,Used,Great Deal,33416,4.4,Four Star,405.0,20999,Low Price
823,823,2022 Volkswagen Taos 1.5T SE,2022,Volkswagen,Mercedes-Benz of Charlottesville,Used,Used,Good Deal,28214,4.8,Four Star,108.0,23499,Low Price
824,824,2021 Mercedes-Benz S-Class 4MATIC,2021,Mercedes-Benz,Mercedes-Benz of Charlottesville,Mercedes-Benz Certified,Brand_New,Good Deal,19145,4.8,Four Star,108.0,90989,Medium Price
825,825,2023 Lexus LS 500 Base,2023,Lexus,Randy Marion Chevrolet of Statesville,Used,Used,Fair Deal,1746,3.7,Three Star,204.0,87378,Medium Price
826,826,2022 Honda CR-V Hybrid Touring,2022,Honda,Shottenkirk Honda of Cartersville,Honda Certified,Brand_New,Good Deal,24768,4.7,Four Star,5097.0,33999,Low Price
827,827,2020 Nissan Murano S,2020,Nissan,Shottenkirk Honda of Cartersville,Used,Used,Great Deal,46899,4.7,Four Star,5097.0,19999,Low Price
828,828,2022 Honda Insight EX,2022,Honda,Shottenkirk Honda of Cartersville,Honda Certified,Brand_New,Good Deal,49933,4.7,Four Star,5097.0,22986,Low Price
829,829,2017 Toyota Tacoma ,2017,Toyota,Snell Auto Sales - Elmira,Used,Used,Great Deal,100547,0.0,Bad,1.0,28995,Low Price
830,830,2014 Audi RS 5 4.2,2014,Audi,Bill Cram Chevrolet,Used,Used,Good Deal,51671,4.3,Four Star,111.0,39999,Low Price
831,831,2021 Chevrolet Suburban Z71,2021,Chevrolet,Bill Cram Chevrolet,Used,Used,Great Deal,59334,4.3,Four Star,111.0,58799,Medium Price
832,832,2017 Chevrolet Express 2500 LS,2017,Chevrolet,Bill Cram Chevrolet,Used,Used,Good Deal,81289,4.3,Four Star,111.0,26998,Low Price
833,833,2018 GMC Sierra 2500 Denali,2018,GMC,Bill Cram Chevrolet,Used,Used,Good Deal,63779,4.3,Four Star,111.0,54976,Medium Price
834,834,2019 Chevrolet Tahoe LS,2019,Chevrolet,Bill Cram Chevrolet,Used,Used,Good Deal,48697,4.3,Four Star,111.0,37749,Low Price
835,835,2022 Chevrolet Corvette Stingray w/3LT,2022,Chevrolet,Bill Cram Chevrolet,Used,Used,Fair Deal,3417,4.3,Four Star,111.0,99522,Medium Price
836,836,2020 GMC Sierra 1500 Denali,2020,GMC,John Megel Chevrolet,Used,Used,Good Deal,17540,4.2,Four Star,262.0,55698,Medium Price
837,837,2020 GMC Sierra 1500 Denali,2020,GMC,John Megel Chevrolet,GMC Certified,Brand_New,Good Deal,61404,4.2,Four Star,262.0,48498,Low Price
838,838,2020 Ford F-150 Raptor,2020,Ford,Carlisle Cadillac Buick GMC,Used,Used,Good Deal,37539,4.5,Four Star,1153.0,60000,Medium Price
839,839,2023 Mitsubishi Outlander Sport 2.0 LE,2023,Mitsubishi,Max Madsen's Aurora Mitsubishi,New,New,Other Deal,0,0.0,Bad,390.0,28254,Low Price
840,840,2017 Audi S3 2.0T Premium Plus,2017,Audi,"Randy Marion Ford Lincoln, LLC",Used,Used,Great Deal,72419,4.7,Four Star,339.0,24960,Low Price
841,841,2022 INFINITI QX80 Luxe,2022,INFINITI,BMW of Little Rock,Used,Used,Great Deal,13701,0.0,Bad,782.0,51990,Medium Price
842,842,2021 Toyota Venza XLE,2021,Toyota,Landers Toyota,Toyota Certified,Brand_New,Great Deal,29685,3.8,Three Star,2335.0,36908,Low Price
843,843,2009 Cadillac XLR Platinum,2009,Cadillac,McLarty Honda,Used,Used,Great Deal,35140,4.2,Four Star,1038.0,28900,Low Price
844,844,2022 BMW 430 430i,2022,BMW,Landers Chrysler Dodge Jeep RAM,Used,Used,Good Deal,40041,4.5,Four Star,3812.0,36500,Low Price
845,845,2019 INFINITI QX60 LUXE,2019,INFINITI,Landers Chrysler Dodge Jeep RAM,Used,Used,Great Deal,74206,4.5,Four Star,3812.0,23500,Low Price
846,846,2018 Jeep Grand Cherokee Trackhawk,2018,Jeep,Landers Chrysler Dodge Jeep RAM,Used,Used,Good Deal,14070,4.5,Four Star,3812.0,87000,Medium Price
847,847,2019 BMW X5 xDrive40i,2019,BMW,Landers Chrysler Dodge Jeep RAM,Used,Used,Good Deal,36980,4.5,Four Star,3812.0,42500,Low Price
848,848,2022 Chevrolet Traverse LS,2022,Chevrolet,Landers Chrysler Dodge Jeep RAM,Used,Used,Good Deal,54087,4.5,Four Star,3812.0,28000,Low Price
849,849,2022 Chevrolet Corvette Stingray w/1LT,2022,Chevrolet,Blaise Alexander Chrysler Dodge Jeep Ram of Lewisburg,Used,Used,Great Deal,5569,4.4,Four Star,63.0,73995,Medium Price
850,850,2023 Kia Sorento LX,2023,Kia,Benson Nissan Easley,Used,Used,Great Deal,15682,0.0,Bad,76.0,30600,Low Price
851,851,2010 Mercedes-Benz GL-Class GL 550 4MATIC,2010,Mercedes-Benz,Smart Chevrolet,Used,Used,Great Deal,78588,3.6,Three Star,311.0,16588,Low Price
852,852,2014 Land Rover Range Rover Sport Supercharged HSE,2014,Land,Smart Chevrolet,Used,Used,Great Deal,60184,3.6,Three Star,311.0,26186,Low Price
853,853,2020 Lincoln Continental Standard,2020,Lincoln,Easterns Automotive Group of Frederick- Curbside and Home Delivery Available,Used,Used,Good Deal,52740,4.8,Four Star,674.0,31950,Low Price
854,854,2022 Alfa Romeo Giulia Veloce,2022,Alfa,Benson Fiat Alfa Romeo,Used,Used,Good Deal,11750,0.0,Bad,23.0,38500,Low Price
855,855,2017 Chevrolet Corvette Z06,2017,Chevrolet,Benson Fiat Alfa Romeo,Used,Used,Great Deal,6281,0.0,Bad,23.0,74500,Medium Price
856,856,2020 Toyota Highlander Platinum,2020,Toyota,Benson Fiat Alfa Romeo,Used,Used,Good Deal,13647,0.0,Bad,23.0,42700,Low Price
857,857,2009 Scion xB ,2009,Scion,"Sweet Rides, LLC",Used,Used,Good Deal,151922,0.0,Bad,56.0,6995,Low Price
858,858,2020 Chevrolet Blazer 2LT,2020,Chevrolet,Benson Chrysler Jeep Dodge RAM,Used,Used,Good Deal,49756,4.7,Four Star,547.0,25500,Low Price
859,859,2015 Lexus RX 350 Base,2015,Lexus,Motorworld,Used,Used,Good Deal,100888,0.0,Bad,37.0,20895,Low Price
860,860,2023 Nissan Leaf SV PLUS,2023,Nissan,Granbury Nissan,New,New,Other Deal,0,0.0,Bad,390.0,36031,Low Price
861,861,2017 Porsche Macan Base,2017,Porsche,Motorworld,Used,Used,Good Deal,74941,0.0,Bad,37.0,27599,Low Price
862,862,2014 Lamborghini Gallardo LP550-2,2014,Lamborghini,HBi Auto,Used,Used,Great Deal,12611,4.2,Four Star,98.0,145900,High Price
863,863,2016 Porsche 911 Targa 4 GTS,2016,Porsche,HBi Auto,Used,Used,Good Deal,11443,4.2,Four Star,98.0,143900,High Price
864,864,2016 Porsche 911 Carrera GTS,2016,Porsche,HBi Auto,Used,Used,Good Deal,19995,4.2,Four Star,98.0,101900,High Price
865,865,2016 Porsche 911 Black Edition,2016,Porsche,HBi Auto,Used,Used,Good Deal,45872,4.2,Four Star,98.0,71900,Medium Price
866,866,2015 Porsche Cayman S,2015,Porsche,HBi Auto,Used,Used,Great Deal,18774,4.2,Four Star,98.0,56500,Medium Price
867,867,2017 Porsche Cayenne E-Hybrid S Platinum Edition,2017,Porsche,HBi Auto,Used,Used,Good Deal,64590,4.2,Four Star,98.0,35900,Low Price
868,868,2020 Porsche 911 Carrera S,2020,Porsche,HBi Auto,Used,Used,Great Deal,11042,4.2,Four Star,98.0,122900,High Price
